"","seqnames","start","end","width","strand","Conc","Conc_V2084D.shEV","Conc_WT.shEV","Fold","p.value","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"142","chr17",39154356,39154756,401,"*",4.37373295454547,3.9960099902058,4.67280010556229,-0.712486869045089,0.0395035462773439,0.0815538827874679,"Promoter (<=1kb)",17,39108202,39154394,46193,2,"57125","ENST00000579190.1",0,"ENSG00000161381","PLXDC1","plexin domain containing 1","ENST00000269586.12;ENST00000315392.9;ENST00000394318.7;ENST00000578390.5;ENST00000578517.5;ENST00000461225.5;ENST00000444911.6;ENST00000578808.5;ENST00000441877.5;ENST00000415163.5;ENST00000579190.1;ENST00000580667.5;ENST00000577941.5;ENST00000583285.1","390790;57125;57125;57125;57125;57125;57125;57125;57125;57125;57125;57125;57125;57125","11405;-2719;-2837;-2837;-1329;-1124;-1657;-1324;-1744;-1785;0;-1306;-1323;-1306"
"143","chr9",129202708,129203108,401,"*",4.35787356204116,3.75731444367853,4.78064659329917,-1.05701703977823,0.00296340077113177,0.0138820967854851,"Promoter (1-2kb)",9,129201315,129209848,8534,1,"105376289","ENST00000451229.2",1393,NA,"LOC105376289","uncharacterized LOC105376289","ENST00000674648.1;ENST00000675308.1;ENST00000372490.4;ENST00000451229.2;ENST00000674559.1;ENST00000674627.1","105376289;105376289;105376289;105376289;105376290;105376290","0;0;0;0;0;0"
"144","chr4",15655233,15655633,401,"*",4.70009313622613,3.64169786889716,5.3040070277797,-1.69364313545806,8.94016223655781e-07,0.000167444103176253,"Promoter (<=1kb)",4,15604381,15655357,50977,2,"26234","ENST00000341285.8",0,"ENSG00000118564","FBXL5","F-box and leucine rich repeat protein 5","ENST00000341285.8;ENST00000511441.5;ENST00000412094.6;ENST00000507700.5;ENST00000504837.1;ENST00000503196.5;ENST00000509314.5;ENST00000510802.5;ENST00000507899.1;ENST00000515679.1;ENST00000514541.1","26234;26234;26234;26234;26234;26234;26234;26234;26234;26234;26234","0;0;0;0;0;0;0;0;0;0;26046"
"145","chr1",148388468,148388868,401,"*",5.40942977832916,4.45858833311231,5.9776266832718,-1.55393085968794,3.67171440511241e-08,4.58548173006472e-05,"Promoter (<=1kb)",1,148290889,148388974,98086,2,"105371225","ENST00000638958.1",106,NA,"LOC105371225","uncharacterized LOC105371225","ENST00000619691.1;ENST00000638958.1;ENST00000640832.1;ENST00000622328.1","102466225;105371225;105371225;388685","186;0;0;0"
"146","chr5_GL339449v2_alt",997793,998193,401,"*",4.30322256675278,3.16976799895963,4.93006075414782,-1.78829569312314,4.46398638533185e-06,0.000397737416985045,"Promoter (<=1kb)",142,965310,997849,32540,2,"730394","ENST00000619880.4",0,"ENSG00000274675","GTF2H2C_2","GTF2H2 family member C, copy 2","ENST00000619880.4;ENST00000621406.4;ENST00000619699.4;ENST00000616295.4;ENST00000610491.4;ENST00000612211.4;ENST00000612324.1","730394;730394;730394;730394;730394;730394;730394","0;0;0;0;0;0;0"
"147","chr2",222298947,222299347,401,"*",4.74143461199691,3.99772276734043,5.22974306017603,-1.26599636725143,0.000111991761005924,0.00197732484347217,"Promoter (<=1kb)",2,222199887,222298998,99112,2,"5077","ENST00000392070.7",0,"ENSG00000135903","PAX3","paired box 3","ENST00000647762.1;ENST00000440903.1;ENST00000392070.7;ENST00000392069.6;ENST00000336840.11;ENST00000344493.9;ENST00000409551.7;ENST00000350526.9;ENST00000644490.1;ENST00000647467.1;ENST00000409828.7;ENST00000258387.6","151278;151278;5077;5077;5077;5077;5077;5077;5077;5077;5077;5077","0;-3631;0;0;-288;-288;-52;-195;-4753;0;-201;-82"
"148","chr4",118278445,118278845,401,"*",4.59949868206367,4.12760994482147,4.95449234158004,-0.862379553777063,0.00793953355009846,0.0267646719442135,"Promoter (<=1kb)",4,118278703,118279827,1125,1,"100093630","ENST00000602520.7",0,"ENSG00000269893","SNHG8","small nucleolar RNA host gene 8","ENST00000602520.7;ENST00000688996.1;ENST00000654083.2;ENST00000602483.6;ENST00000665363.3;ENST00000689845.1;ENST00000602414.6;ENST00000652022.2;ENST00000602819.7;ENST00000685544.1;ENST00000685751.1;ENST00000689575.1;ENST00000693401.1;ENST00000602573.1;ENST00000693179.1;ENST00000384096.1;ENST00000296498.3;ENST00000510903.1","100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;100093630;677809;677809;8492;8492","0;0;0;0;0;0;0;0;0;0;0;0;0;-215;0;-345;74158;19930"
"149","chr19",44051744,44052144,401,"*",3.88310324966656,3.52404642428541,4.17036969702651,-0.680828449905824,0.0839993725811486,0.141678090270479,"Promoter (<=1kb)",19,44052036,44067999,15964,1,"7766","ENST00000434772.8",0,"ENSG00000178386","ZNF223","zinc finger protein 223","ENST00000591793.1;ENST00000588518.1;ENST00000434772.8;ENST00000585552.5;ENST00000593088.5","342909;7766;7766;7766;7766","0;0;0;0;0"
"150","chr8",73419882,73420282,401,"*",4.24733824531623,3.58327919221806,4.70035511204057,-1.14974626448882,0.00179403219062548,0.0101722995132132,"Promoter (<=1kb)",8,73420004,73439237,19234,1,"100128126","ENST00000522703.1",0,"ENSG00000253302","STAU2-AS1","STAU2 antisense RNA 1","ENST00000522703.1;ENST00000517604.1;ENST00000522695.5;ENST00000524300.6;ENST00000522818.1;ENST00000523558.5;ENST00000521210.5","100128126;100128126;27067;27067;27067;27067;27067","0;0;318045;326558;38505;326558;326558"
"151","chr13",113208535,113208935,401,"*",5.24825685677196,4.5228223323825,5.72871344290464,-1.24147313500343,9.37616673330146e-06,0.000544373439142786,"Promoter (<=1kb)",13,113177536,113208669,31134,2,"55795","ENST00000337344.9",0,"ENSG00000126226","PCID2","PCI domain containing 2","ENST00000337344.9;ENST00000622406.4;ENST00000375477.5;ENST00000375479.6;ENST00000375459.5;ENST00000246505.9;ENST00000375457.2;ENST00000475433.5;ENST00000480971.5;ENST00000484641.6;ENST00000491548.5;ENST00000375441.7;ENST00000326335.8;ENST00000451881.5;ENST00000617546.4;ENST00000488558.2;ENST00000375440.9;ENST00000474116.5;ENST00000494985.5;ENST00000463426.5;ENST00000498562.2","55795;55795;55795;55795;55795;55795;55795;55795;55795;55795;55795;8451;8451;8451;8451;8451;8451;8451;8451;8451;8451","0;0;0;0;-429;0;0;0;0;0;0;0;0;0;0;-665;-678;-681;-695;-898;-948"
"152","chr3",111071261,111071661,401,"*",4.08659059854436,3.64181640504144,4.42607088139093,-0.81849554372062,0.0311229836700515,0.0683742058274978,"Promoter (<=1kb)",3,110893765,111071363,177599,2,"100506555","ENST00000476301.5",0,NA,"NECTIN3-AS1","NECTIN3 antisense RNA 1","ENST00000476301.5;ENST00000690883.1;ENST00000691789.2;ENST00000491709.5;ENST00000467426.5;ENST00000463025.1;ENST00000485473.2;ENST00000474769.6;ENST00000491525.5;ENST00000461477.5;ENST00000485303.6;ENST00000319792.7;ENST00000486596.5;ENST00000493615.5;ENST00000488016.1;ENST00000470618.1;ENST00000481766.1;ENST00000478327.1","100506555;100506555;100506555;100506555;100506555;100506555;151760;151760;25945;25945;25945;25945;25945;25945;25945;25945;25945;25945","0;0;0;0;-1302;-1871;0;0;0;0;-155;-207;-359;-507;-833;-1755;-2543;-3234"
"153","chr3",51538449,51538849,401,"*",5.0100974315684,4.28394979212711,5.49086304465665,-1.24185812683068,3.70686003332037e-05,0.00105190507091256,"Promoter (<=1kb)",3,51538719,51668660,129942,1,"23132","ENST00000684192.1",0,"ENSG00000164080","RAD54L2","RAD54 like 2","ENST00000684192.1;ENST00000487093.5;ENST00000409535.6","23132;23132;23132","0;-2731;-2731"
"154","chr2",54558197,54558597,401,"*",4.63030411071556,3.9577299855503,5.08722979575323,-1.16357383151996,0.000452711769459415,0.00447728164867152,"Promoter (<=1kb)",2,54558394,54662308,103915,1,"6711","ENST00000333896.5",0,"ENSG00000115306","SPTBN1","spectrin beta, non-erythrocytic 1","ENST00000615901.4;ENST00000356805.9;ENST00000389980.7;ENST00000333896.5","6711;6711;6711;6711","0;0;0;0"
"155","chr8",143578340,143578740,401,"*",3.88317599694921,2.99971974202215,4.42710017343286,-1.45532252416015,0.000612478234284987,0.00534897657942222,"Promoter (<=1kb)",8,143574785,143578343,3559,2,"93100","ENST00000435154.7",0,"ENSG00000147813","NAPRT","nicotinate phosphoribosyltransferase","ENST00000317198.10;ENST00000532400.1;ENST00000529576.5;ENST00000530109.5;ENST00000527741.5;ENST00000532741.5;ENST00000526838.5;ENST00000442189.6;ENST00000618139.4;ENST00000528610.5;ENST00000533833.5;ENST00000395119.7;ENST00000529272.5;ENST00000529007.5;ENST00000531621.5;ENST00000530445.6;ENST00000534380.6;ENST00000533494.6;ENST00000531218.6;ENST00000419152.7;ENST00000529516.6;ENST00000534377.6;ENST00000530191.6;ENST00000524624.5;ENST00000524397.5;ENST00000528382.1;ENST00000526786.5;ENST00000530616.5;ENST00000530848.5;ENST00000534232.5;ENST00000533749.5;ENST00000529179.1;ENST00000460623.5;ENST00000449291.7;ENST00000435154.7;ENST00000498076.5;ENST00000464332.5;ENST00000340490.7;ENST00000426292.7;ENST00000525583.5;ENST00000488096.5;ENST00000532645.1;ENST00000480946.6;ENST00000491904.5;ENST00000462059.1","1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;1936;93100;93100;93100;93100;93100;93100;93100;93100;93100;93100;93100;93100;93100;93100","18648;18656;1897;2000;5511;11720;18673;18675;18675;18685;18688;18939;19004;18647;18660;8824;18622;18625;18640;18654;18657;18659;18662;18675;18664;8077;18648;10482;18660;18644;20801;-3017;-2178;-10;0;-2925;-1539;-1;0;-122;-425;-182;-147;0;-19"
"156","chr13",114281458,114281858,401,"*",4.35711631761447,3.45943840757801,4.90629263341695,-1.47776059644949,5.70056002437346e-05,0.00132327869809898,"Promoter (<=1kb)",13,114281601,114305817,24217,1,"65110","ENST00000375299.8",0,"ENSG00000169062","UPF3A","UPF3A regulator of nonsense mediated mRNA decay","ENST00000375299.8;ENST00000492270.1;ENST00000351487.5;ENST00000618700.4;ENST00000484246.5;ENST00000480362.5;ENST00000474056.5;ENST00000493727.5;ENST00000619079.1;ENST00000481131.5;ENST00000479712.1;ENST00000475218.2","65110;65110;65110;65110;65110;65110;65110;65110;65110;65110;65110;65110","0;0;0;0;0;0;-67;-95;-3219;-4117;-4516;-4527"
"157","chr14",67816508,67816908,401,"*",4.88255646054684,4.32008415157363,5.28621600780374,-1.00172528298487,0.00112489101631678,0.0076405306050262,"Promoter (<=1kb)",14,67746522,67816590,70069,2,"23503","ENST00000347230.9",0,"ENSG00000072121","ZFYVE26","zinc finger FYVE-type containing 26","ENST00000347230.9;ENST00000676512.1;ENST00000676620.1;ENST00000678386.1;ENST00000554557.5;ENST00000554523.5;ENST00000555452.1;ENST00000677026.1;ENST00000678382.1;ENST00000557366.5;ENST00000557407.1;ENST00000553399.1;ENST00000479335.5;ENST00000471583.6;ENST00000487861.5;ENST00000487270.5;ENST00000390683.7;ENST00000488612.5","23503;23503;23503;23503;23503;23503;23503;23503;23503;23503;23503;23503;5890;5890;5890;5890;5890;5890","0;0;0;0;0;0;0;0;0;0;0;0;-2871;-2871;-2871;-2900;-2904;-2921"
"158","chr19",38831691,38832091,401,"*",4.96489433816003,4.28222411438037,5.42641126640337,-1.17927226135012,0.000107834509420625,0.0019302440826135,"Promoter (<=1kb)",19,38815422,38831794,16373,2,"1891","ENST00000221418.9",0,"ENSG00000104823","ECH1","enoyl-CoA hydratase 1","ENST00000221418.9;ENST00000601778.5;ENST00000598707.5;ENST00000594164.5;ENST00000600178.5;ENST00000601060.5;ENST00000598316.5;ENST00000595470.1;ENST00000597089.5;ENST00000596118.1;ENST00000601094.5;ENST00000597805.1;ENST00000597205.1;ENST00000595567.1;ENST00000602115.1;ENST00000594769.5;ENST00000602021.1;ENST00000221419.10;ENST00000647557.1;ENST00000595443.5;ENST00000595804.5;ENST00000601449.5;ENST00000388749.7;ENST00000595164.5;ENST00000597731.1;ENST00000600873.5","1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;1891;3191;3191;3191;3191;3191;3191;3191;3191;3191;3191;3191","0;0;0;0;0;0;0;0;-303;-279;-32;0;0;-17;0;0;0;17895;15343;7573;5494;19064;20256;9658;10237;20247"
"159","chr3",49802975,49803375,401,"*",4.82036259302207,4.24770402623032,5.22920855028938,-1.01686975378351,0.00100845372819468,0.00716104953417756,"Promoter (<=1kb)",3,49803261,49805030,1770,1,"389119","ENST00000333323.6",0,"ENSG00000185614","INKA1","inka box actin regulator 1","ENST00000584510.1;ENST00000412678.7;ENST00000343366.8;ENST00000487256.1;ENST00000333323.6;ENST00000333486.4;ENST00000497908.1;ENST00000488536.1","100847079;389118;389118;389118;389119;7318;7318;7318","2870;-3102;-3140;-3140;0;10578;2915;6330"
"160","chr16",67660048,67660448,401,"*",4.10765323295721,3.52038295872511,4.52384323612514,-1.03630895307041,0.00669203113706854,0.0239560136232954,"Promoter (<=1kb)",16,67657512,67660260,2749,2,"65057","ENST00000620761.6",0,"ENSG00000102977","ACD","ACD shelterin complex subunit and telomerase recruitment factor","ENST00000696175.1;ENST00000696176.1;ENST00000334583.11;ENST00000545661.5;ENST00000602924.2;ENST00000602368.1;ENST00000602705.1;ENST00000602551.5;ENST00000219255.3;ENST00000458121.7;ENST00000602727.1;ENST00000695731.1;ENST00000620761.6;ENST00000695694.1;ENST00000695732.1;ENST00000695733.1;ENST00000695734.1;ENST00000219251.13;ENST00000695656.1;ENST00000602382.6;ENST00000695657.1;ENST00000695662.1;ENST00000602656.1;ENST00000695658.1;ENST00000602622.5;ENST00000695641.1;ENST00000602320.1;ENST00000695711.1;ENST00000695659.1;ENST00000695695.1;ENST00000602780.2;ENST00000695696.1;ENST00000695648.1;ENST00000602860.6;ENST00000695712.1;ENST00000695697.1;ENST00000695709.1;ENST00000695698.1;ENST00000695699.1;ENST00000695710.1;ENST00000695735.1;ENST00000695700.1;ENST00000602850.6;ENST00000695660.1;ENST00000695649.1;ENST00000695701.1;ENST00000695702.1;ENST00000695661.1;ENST00000602519.2;ENST00000695736.1;ENST00000695713.1;ENST00000695650.1;ENST00000602945.6;ENST00000602423.1;ENST00000695663.1;ENST00000243878.9;ENST00000602942.5;ENST00000602644.5;ENST00000602415.2;ENST00000602642.1;ENST00000602409.2;ENST00000602531.1","146206;146206;146206;146206;146206;146206;146206;50855;50855;50855;50855;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;65057;84080;84080;84080;84080;84080;84080;84080","15044;15044;14904;14801;7083;5530;3208;-498;-511;-512;-784;-969;0;0;0;0;0;0;0;0;0;0;-1725;0;0;0;0;0;0;0;0;0;0;0;0;0;-824;0;0;-28;-969;0;0;0;0;0;-361;0;0;-435;-435;0;0;0;0;6302;4064;6279;5826;3393;5681;6817"
"161","chr14",92747123,92747523,401,"*",3.97862211809398,3.46295566938267,4.35772208538105,-0.927792002929975,0.0218538598590681,0.0531949527988466,"Promoter (1-2kb)",14,92732728,92748570,15843,2,"5641","ENST00000553918.1",1047,"ENSG00000100600","LGMN","legumain","ENST00000555699.5;ENST00000334869.9;ENST00000557434.5;ENST00000393218.6;ENST00000557609.5;ENST00000556097.5;ENST00000554189.5;ENST00000553802.5;ENST00000557694.1;ENST00000554397.5;ENST00000554919.5;ENST00000554080.5;ENST00000553371.1;ENST00000557315.1;ENST00000553918.1;ENST00000557034.1","5641;5641;5641;5641;5641;5641;5641;5641;5641;5641;5641;5641;5641;5641;5641;5641","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
"162","chr15",56243279,56243679,401,"*",4.5862082709374,3.58594665313023,5.17125796705274,-1.61651705649359,5.16267137439878e-06,0.000422324553959006,"Promoter (<=1kb)",15,56087280,56243879,156600,2,"64864","ENST00000559447.8",200,"ENSG00000181827","RFX7","regulatory factor X7","ENST00000560827.6;ENST00000559447.8;ENST00000673997.1;ENST00000674082.1","374618;64864;64864;64864","-292;0;0;0"
"163","chr1",119713563,119713963,401,"*",3.97617546670278,3.5203959367141,4.32200770397682,-0.835354052344839,0.0337693508308611,0.0727629686122062,"Promoter (<=1kb)",1,119714411,119744176,29766,1,"26227","ENST00000641927.1",-448,"ENSG00000092621","PHGDH","phosphoglycerate dehydrogenase","ENST00000641597.1;ENST00000493622.5;ENST00000641720.1;ENST00000642041.1;ENST00000641947.1;ENST00000641213.1;ENST00000641074.1;ENST00000496756.2;ENST00000641115.1;ENST00000642021.1;ENST00000641491.1;ENST00000369409.9;ENST00000641023.2;ENST00000641513.1;ENST00000641573.1;ENST00000641587.1;ENST00000641570.1;ENST00000641891.1;ENST00000641375.1;ENST00000462324.2;ENST00000641371.1;ENST00000641272.1;ENST00000641247.1;ENST00000641756.1;ENST00000641711.1;ENST00000641927.1;ENST00000641314.1","26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227;26227","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-448;-1832"
"164","chr9",20683966,20684366,401,"*",5.60660837964919,4.6381861470513,6.18088947287397,-1.57807409541274,1.02643700746177e-08,2.23892139949211e-05,"Promoter (<=1kb)",9,20684259,20995950,311692,1,"54914","ENST00000338382.11",0,"ENSG00000188352","FOCAD","focadhesin","ENST00000439876.1;ENST00000445051.1;ENST00000380249.5;ENST00000338382.11","101929548;101929548;54914;54914","0;-28;0;0"
"165","chr7",97023110,97023510,401,"*",3.7004255403066,2.45943629901738,4.35753276722067,-1.9184355093552,5.5050171862206e-05,0.00129820421793973,"Promoter (1-2kb)",7,97020666,97024827,4162,2,"1749","ENST00000493764.1",1317,"ENSG00000105880","DLX5","distal-less homeobox 5","ENST00000648378.1;ENST00000493764.1;ENST00000486603.2","1749;1749;1749","0;0;0"
"166","chr19",52048880,52049280,401,"*",4.44221220741025,3.39001751413571,5.04416157989133,-1.68402640421129,5.22196771792789e-06,0.000422516198376634,"Promoter (<=1kb)",19,52031378,52048838,17461,2,"9668","ENST00000221315.10",-42,"ENSG00000256087","ZNF432","zinc finger protein 432","ENST00000598446.1;ENST00000221315.10;ENST00000594154.5;ENST00000600368.5;ENST00000598745.5;ENST00000597273.1;ENST00000601310.1","284371;9668;9668;9668;9668;9668;9668","0;-42;-319;0;-240;-116;-1516"
"167","chr11",83285979,83286379,401,"*",4.99032893957957,4.3612875625651,5.42691092179578,-1.10106451832282,0.000303800133980012,0.00359777031734706,"Promoter (<=1kb)",11,83259081,83286367,27287,2,"60492","ENST00000529689.6",0,"ENSG00000137500","CCDC90B","coiled-coil domain containing 90B","ENST00000529689.6;ENST00000455220.6;ENST00000525503.5;ENST00000260054.8;ENST00000529611.5;ENST00000529745.5;ENST00000533761.5;ENST00000529856.5;ENST00000529312.5;ENST00000529073.5;ENST00000534753.5;ENST00000527025.5;ENST00000528149.5;ENST00000526265.5;ENST00000525916.1;ENST00000530253.5;ENST00000526631.1","60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492;60492","0;0;0;0;0;0;-15;0;0;-1;0;0;0;0;-11;-15;-1"
"168","chr21",26844644,26845044,401,"*",4.50740421029419,3.3218518706256,5.14926816861386,-1.8563404912001,5.24739698734797e-07,0.00013465683255341,"Promoter (<=1kb)",21,26835755,26845409,9655,2,"9510","ENST00000284984.8",365,"ENSG00000154734","ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif 1","ENST00000284984.8;ENST00000517777.6;ENST00000678221.1;ENST00000676955.1;ENST00000677958.1;ENST00000464589.1;ENST00000451462.6;ENST00000679152.1;ENST00000679316.1;ENST00000492656.1","9510;9510;9510;9510;9510;9510;9510;9510;9510;9510","0;-1626;-1571;0;0;-2933;-1104;-867;0;-4155"
"169","chr1",52551553,52551953,401,"*",4.02381509202178,3.4612043239478,4.42754550811986,-0.999054175887499,0.0138967421117911,0.0389945581156654,"Promoter (1-2kb)",1,52514778,52552994,38217,2,"23318","ENST00000355809.4",1041,"ENSG00000134744","TUT4","terminal uridylyl transferase 4","ENST00000257177.9;ENST00000371544.7;ENST00000528642.5;ENST00000484723.6;ENST00000473856.5;ENST00000355809.4;ENST00000470626.1;ENST00000524582.1","23318;23318;23318;23318;23318;23318;23318;23318","0;0;0;0;0;0;0;0"
"170","chr22",26512295,26512695,401,"*",4.55426010601678,4.04172429860879,4.93167349346362,-0.925030992180582,0.00567825943607838,0.0213638951628954,"Promoter (<=1kb)",22,26512522,26514568,2047,1,"100507599","ENST00000565764.3",0,"ENSG00000261188","TFIP11-DT","TFIP11 divergent transcript","ENST00000565764.3;ENST00000619735.4;ENST00000407690.6;ENST00000407431.5;ENST00000407148.5;ENST00000405938.5;ENST00000479489.5;ENST00000472918.5;ENST00000455080.5;ENST00000418876.5;ENST00000420242.5;ENST00000440258.1;ENST00000464449.1","100507599;24144;24144;24144;24144;24144;24144;24144;24144;24144;24144;24144;24144","0;-1588;0;0;0;0;0;0;0;0;0;0;0"
